BybitLinearInverseSymbol;BybitLinearInverseSymbol.Name;BybitLinearInverseSymbol.ContractType;BybitLinearInverseSymbol.BaseAsset;BybitLinearInverseSymbol.QuoteAsset;BybitLinearInverseSymbol.SettleAsset;BybitLinearInverseSymbol.LaunchTime;BybitLinearInverseSymbol.DeliveryTime;BybitLinearInverseSymbol.Status;BybitLinearInverseSymbol.DeliveryFeeRate;BybitLinearInverseSymbol.PriceScale;BybitLinearInverseSymbol.UnifiedMarginTrade;BybitLinearInverseSymbol.FundingInterval;BybitLinearInverseSymbol.LotSizeFilter;BybitLinearInverseSymbol.PriceFilter;BybitLinearInverseSymbol.LeverageFilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;LINKPERP;LinearPerpetual;LINK;USDC;USDC;"28.11.2024 08:47:18";"";Trading;"";3;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;ETHPERP;LinearPerpetual;ETH;USDC;USDC;"05.08.2022 00:00:00";"";Trading;"";2;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;ETHFIPERP;LinearPerpetual;ETHFI;USDC;USDC;"24.04.2024 12:21:09";"";Trading;"";4;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;SOLPERP;LinearPerpetual;SOL;USDC;USDC;"05.08.2022 00:00:00";"";Trading;"";3;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;ETH-28MAR25;LinearFutures;ETH;USDC;USDC;"18.04.2024 08:00:00";"28.03.2025 08:00:00";Trading;0;2;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;SOL-28MAR25;LinearFutures;SOL;USDC;USDC;"07.02.2025 08:00:00";"28.03.2025 08:00:00";Trading;0;2;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;SUIPERP;LinearPerpetual;SUI;USDC;USDC;"26.04.2024 09:37:30";"";Trading;"";4;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;SOL-14MAR25;LinearFutures;SOL;USDC;USDC;"21.02.2025 08:00:00";"14.03.2025 08:00:00";Trading;0;2;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;ETH-27JUN25;LinearFutures;ETH;USDC;USDC;"05.07.2024 08:00:00";"27.06.2025 08:00:00";Trading;0;2;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;ETH-26SEP25;LinearFutures;ETH;USDC;USDC;"04.10.2024 08:00:00";"26.09.2025 08:00:00";Trading;0;2;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;ETH-26DEC25;LinearFutures;ETH;USDC;USDC;"10.01.2025 08:00:00";"26.12.2025 08:00:00";Trading;0;2;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;ETH-25APR25;LinearFutures;ETH;USDC;USDC;"07.02.2025 08:00:00";"25.04.2025 08:00:00";Trading;0;2;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;ETH-14MAR25;LinearFutures;ETH;USDC;USDC;"21.02.2025 08:00:00";"14.03.2025 08:00:00";Trading;0;2;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;ETH-07MAR25;LinearFutures;ETH;USDC;USDC;"14.02.2025 08:00:00";"07.03.2025 08:00:00";Trading;0;2;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;SHIB1000PERP;LinearPerpetual;SHIB1000;USDC;USDC;"10.05.2024 09:28:29";"";Trading;"";6;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;SOL-07MAR25;LinearFutures;SOL;USDC;USDC;"14.02.2025 08:00:00";"07.03.2025 08:00:00";Trading;0;2;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
Bybit.Net.Objects.Models.V5.BybitLinearInverseSymbol;BTCPERP;LinearPerpetual;BTC;USDC;USDC;"14.01.2021 06:03:51";"";Trading;"";2;True;480;Bybit.Net.Objects.Models.V5.BybitLinearInverseLotSizeFilter;Bybit.Net.Objects.Models.V5.BybitLinearInversePriceFilter;Bybit.Net.Objects.Models.V5.BybitLinearInverseLeveragefilter
